gene	B_cells_EA	B_cells_AA	CAFs_EA	CAFs_AA	Cancer_EA	Cancer_AA	Cycling_Myeloid_EA	Cycling_Myeloid_AA	Cycling_PVL_EA	Cycling_PVL_AA	Endothelial_EA	Endothelial_AA	IFN-resp.neutrophil_EA	IFN-resp.neutrophil_AA	IL.8.neutrophil_EA	IL.8.neutrophil_AA	Lum_Prog_EA	Lum_Prog_AA	Mature_Lum_EA	Mature_Lum_AA	Myeloid_DC_EA	Myeloid_DC_AA	Myeloid_Macrophage_EA	Myeloid_Macrophage_AA	Myeloid_Monocyte_EA	Myeloid_Monocyte_AA	Myoepithelial_EA	Myoepithelial_AA	PVL_EA	PVL_AA	Plasmablast_EA	Plasmablast_AA	T_cells_EA	T_cells_AA	T_cells_CD4_EA	T_cells_CD4_AA	T_cells_CD4_Tfh_EA	T_cells_CD4_Tfh_AA	T_cells_CD4_Tregs_EA	T_cells_CD4_Tregs_AA	T_cells_CD8_EA	T_cells_CD8_AA	T_cells_NK_EA	T_cells_NK_AA	T_cells_NKT_EA	T_cells_NKT_AA	calprotectin.neutrophil_EA	calprotectin.neutrophil_AA	degraulating.neutrophil_EA	degraulating.neutrophil_AA
ABL1	0.00	0.00	0.00	0.01	0.00	0.00	0.00	0.00	0.00	0.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
IL1R1	0.00	0.00	0.00	0.01	0.00	0.00	0.00	0.00	0.00	0.01	0.00	0.01	0.00	0.01	0.01	0.03	0.00	0.00	0.00	0.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.01	0.00	0.01
CXXC5	0.00	0.01	0.00	0.01	0.00	0.02	0.00	0.01	0.00	0.01	0.00	0.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.01	0.00	0.01	0.00	0.01	0.00	0.00	0.00	0.02	0.00	0.01	0.00	0.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.01	0.00	0.00	0.00	0.00	0.00	0.00
PHC2	0.00	0.00	0.00	0.01	0.00	0.00	0.01	0.02	0.01	0.02	0.00	0.01	0.01	0.02	0.01	0.04	0.00	0.00	0.00	0.01	0.00	0.00	0.01	0.02	0.00	0.01	0.00	0.00	0.00	0.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.01	0.02	0.00	0.01
SURF4	0.00	0.01	0.01	0.05	0.01	0.03	0.01	0.04	0.01	0.05	0.01	0.03	0.00	0.01	0.00	0.02	0.01	0.03	0.01	0.04	0.00	0.02	0.01	0.03	0.00	0.02	0.00	0.02	0.01	0.03	0.00	0.02	0.01	0.04	0.00	0.02	0.01	0.03	0.01	0.04	0.01	0.03	0.01	0.03	0.01	0.03	0.00	0.01	0.01	0.04
DACT1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
RALB	0.00	0.00	0.00	0.01	0.00	0.01	0.00	0.01	0.00	0.01	0.01	0.02	0.01	0.05	0.01	0.03	0.00	0.01	0.00	0.01	0.00	0.01	0.00	0.01	0.00	0.01	0.00	0.00	0.00	0.01	0.00	0.00	0.00	0.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.01	0.03	0.01	0.03
PDK4	0.00	0.00	0.01	0.01	0.01	0.01	0.00	0.01	0.01	0.01	0.02	0.03	0.00	0.00	0.00	0.00	0.01	0.01	0.02	0.04	0.00	0.00	0.01	0.01	0.00	0.01	0.01	0.02	0.01	0.02	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
MEIS3	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
CRK	0.00	0.00	0.00	0.01	0.00	0.01	0.00	0.01	0.00	0.02	0.00	0.02	0.00	0.02	0.00	0.02	0.00	0.01	0.00	0.02	0.00	0.01	0.00	0.01	0.00	0.01	0.00	0.01	0.00	0.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.01	0.00	0.02
PHLDA1	0.00	0.00	0.02	0.07	0.01	0.03	0.01	0.03	0.04	0.13	0.02	0.05	0.00	0.00	0.00	0.00	0.03	0.09	0.00	0.01	0.01	0.02	0.01	0.04	0.01	0.03	0.02	0.07	0.04	0.15	0.00	0.01	0.02	0.07	0.02	0.06	0.03	0.08	0.04	0.12	0.02	0.07	0.02	0.07	0.01	0.04	0.00	0.00	0.00	0.00
SEL1L	0.00	0.00	0.00	0.01	0.00	0.01	0.00	0.01	0.00	0.01	0.00	0.01	0.00	0.01	0.01	0.03	0.00	0.01	0.01	0.02	0.00	0.01	0.00	0.01	0.00	0.01	0.00	0.01	0.00	0.01	0.01	0.03	0.00	0.01	0.00	0.00	0.00	0.01	0.00	0.01	0.00	0.01	0.00	0.01	0.00	0.01	0.00	0.01	0.00	0.01
ACTR1A	0.00	0.00	0.00	0.01	0.00	0.01	0.00	0.02	0.01	0.03	0.00	0.02	0.00	0.01	0.00	0.01	0.00	0.01	0.00	0.02	0.00	0.01	0.00	0.02	0.00	0.01	0.00	0.01	0.00	0.01	0.00	0.00	0.00	0.01	0.00	0.01	0.00	0.01	0.00	0.01	0.00	0.01	0.00	0.01	0.00	0.01	0.00	0.01	0.00	0.02
AKR1B1	0.00	0.01	0.01	0.02	0.00	0.01	0.02	0.05	0.01	0.02	0.01	0.02	0.01	0.03	0.02	0.04	0.00	0.01	0.00	0.00	0.01	0.01	0.02	0.05	0.01	0.02	0.01	0.02	0.00	0.01	0.00	0.01	0.01	0.02	0.00	0.01	0.00	0.01	0.00	0.01	0.01	0.02	0.00	0.01	0.01	0.01	0.01	0.03	0.01	0.03
NFATC4	0.00	0.00	0.00	0.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
RASL12	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
PRKAR1A	0.00	0.02	0.01	0.05	0.01	0.04	0.00	0.04	0.01	0.07	0.01	0.05	0.01	0.06	0.01	0.08	0.00	0.03	0.01	0.05	0.01	0.04	0.00	0.04	0.01	0.05	0.00	0.04	0.01	0.05	0.00	0.01	0.00	0.03	0.00	0.02	0.00	0.03	0.00	0.03	0.00	0.03	0.00	0.04	0.00	0.03	0.01	0.06	0.01	0.06
ZCCHC24	0.00	0.00	0.01	0.02	0.00	0.00	0.00	0.00	0.00	0.01	0.00	0.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ADAMTS1	0.00	0.00	0.01	0.04	0.00	0.00	0.00	0.00	0.01	0.11	0.02	0.12	0.00	0.00	0.00	0.00	0.00	0.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.01	0.05	0.02	0.13	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.01	0.00	0.00	0.00	0.00
FNIP2	0.00	0.00	0.00	0.01	0.00	0.00	0.01	0.01	0.01	0.01	0.01	0.01	0.00	0.00	0.01	0.01	0.00	0.00	0.00	0.01	0.01	0.02	0.01	0.02	0.01	0.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
CREBL2	0.00	0.00	0.00	0.01	0.00	0.00	0.01	0.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.01	0.01	0.01	0.01	0.02	0.01	0.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
MAP1A	0.00	0.00	0.00	0.01	0.00	0.00	0.00	0.00	0.00	0.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
SLC39A13	0.00	0.00	0.01	0.02	0.00	0.01	0.00	0.01	0.00	0.01	0.00	0.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.01	0.00	0.00	0.00	0.01	0.00	0.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
RPS27L	0.02	0.04	0.04	0.10	0.03	0.07	0.04	0.10	0.04	0.11	0.03	0.08	0.00	0.01	0.01	0.02	0.03	0.09	0.04	0.10	0.03	0.07	0.03	0.08	0.02	0.06	0.02	0.06	0.03	0.09	0.02	0.06	0.03	0.07	0.02	0.04	0.02	0.06	0.03	0.08	0.02	0.05	0.02	0.04	0.02	0.05	0.00	0.01	0.01	0.02
GAS7	0.00	0.00	0.01	0.01	0.00	0.00	0.00	0.01	0.00	0.00	0.00	0.00	0.00	0.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.01	0.00	0.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.01	0.00	0.01
PCDH7	0.00	0.00	0.00	0.01	0.00	0.00	0.00	0.00	0.00	0.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
CEMIP	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
PTPRB	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.02	0.03	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ATXN1	0.00	0.00	0.01	0.01	0.00	0.00	0.00	0.01	0.01	0.01	0.00	0.00	0.01	0.02	0.01	0.02	0.00	0.00	0.00	0.01	0.00	0.00	0.00	0.01	0.00	0.01	0.00	0.00	0.00	0.01	0.00	0.00	0.01	0.01	0.00	0.01	0.01	0.01	0.00	0.01	0.00	0.01	0.00	0.00	0.00	0.01	0.01	0.01	0.01	0.02
CPXM2	0.00	0.00	0.00	0.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.02	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
SWAP70	0.01	0.04	0.00	0.01	0.00	0.01	0.00	0.02	0.00	0.01	0.01	0.04	0.00	0.00	0.00	0.01	0.00	0.02	0.00	0.02	0.00	0.01	0.00	0.02	0.00	0.02	0.00	0.02	0.00	0.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.01
ATP8B2	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
TPPP3	0.00	0.00	0.00	0.01	0.00	0.00	0.00	0.00	0.01	0.05	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.01	0.00	0.00	0.02	0.06	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACTG1	0.07	0.22	0.11	0.31	0.11	0.32	0.10	0.31	0.12	0.34	0.11	0.31	0.05	0.15	0.04	0.11	0.13	0.37	0.12	0.34	0.12	0.34	0.09	0.26	0.10	0.29	0.14	0.42	0.10	0.30	0.04	0.11	0.11	0.33	0.09	0.25	0.10	0.29	0.10	0.28	0.10	0.29	0.09	0.26	0.10	0.29	0.06	0.18	0.08	0.22
PROS1	0.00	0.00	0.01	0.01	0.00	0.00	0.00	0.00	0.00	0.01	0.01	0.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.01	0.01	0.01	0.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
SORBS3	0.00	0.00	0.01	0.04	0.00	0.02	0.00	0.01	0.01	0.04	0.01	0.03	0.00	0.00	0.00	0.00	0.01	0.02	0.01	0.02	0.00	0.01	0.01	0.02	0.00	0.01	0.01	0.03	0.02	0.05	0.00	0.00	0.00	0.00	0.00	0.01	0.00	0.00	0.00	0.00	0.00	0.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
PKN1	0.00	0.00	0.00	0.01	0.00	0.00	0.01	0.01	0.01	0.01	0.01	0.01	0.00	0.01	0.01	0.02	0.00	0.00	0.00	0.00	0.00	0.01	0.01	0.01	0.01	0.01	0.00	0.00	0.00	0.01	0.00	0.00	0.01	0.01	0.00	0.01	0.00	0.01	0.00	0.01	0.01	0.01	0.00	0.01	0.00	0.01	0.00	0.01	0.01	0.02
HSP90B1	0.01	0.04	0.02	0.13	0.02	0.12	0.02	0.12	0.03	0.15	0.02	0.13	0.00	0.01	0.00	0.02	0.02	0.12	0.02	0.14	0.02	0.11	0.02	0.11	0.01	0.08	0.02	0.11	0.02	0.11	0.03	0.18	0.01	0.07	0.01	0.05	0.01	0.05	0.01	0.05	0.01	0.06	0.01	0.06	0.01	0.07	0.00	0.01	0.01	0.05
MYADM	0.01	0.04	0.04	0.13	0.02	0.06	0.02	0.05	0.03	0.11	0.03	0.08	0.02	0.06	0.03	0.09	0.04	0.13	0.03	0.10	0.03	0.10	0.01	0.04	0.02	0.06	0.06	0.20	0.04	0.14	0.01	0.03	0.02	0.08	0.03	0.11	0.01	0.05	0.02	0.06	0.03	0.11	0.04	0.12	0.02	0.07	0.03	0.09	0.03	0.11
GPR183	0.04	0.05	0.00	0.00	0.00	0.00	0.05	0.07	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.10	0.15	0.05	0.07	0.05	0.07	0.00	0.00	0.00	0.00	0.00	0.01	0.02	0.04	0.06	0.10	0.01	0.02	0.03	0.04	0.02	0.04	0.03	0.04	0.00	0.01	0.00	0.00	0.00	0.01
CAPZB	0.05	0.08	0.10	0.15	0.07	0.11	0.13	0.21	0.10	0.15	0.08	0.13	0.07	0.12	0.09	0.14	0.05	0.08	0.09	0.14	0.10	0.16	0.13	0.21	0.12	0.18	0.07	0.12	0.09	0.14	0.02	0.03	0.11	0.17	0.07	0.10	0.10	0.15	0.09	0.14	0.09	0.14	0.05	0.08	0.08	0.12	0.05	0.08	0.10	0.16
EVI2B	0.02	0.02	0.00	0.00	0.00	0.00	0.01	0.02	0.00	0.00	0.00	0.00	0.07	0.08	0.09	0.10	0.00	0.00	0.00	0.00	0.02	0.02	0.02	0.02	0.03	0.03	0.00	0.00	0.00	0.00	0.01	0.01	0.01	0.01	0.01	0.02	0.01	0.02	0.01	0.02	0.01	0.01	0.01	0.01	0.01	0.01	0.06	0.07	0.06	0.07
IFIT1	0.01	0.01	0.02	0.02	0.01	0.01	0.01	0.02	0.01	0.01	0.02	0.02	0.05	0.07	0.02	0.03	0.00	0.00	0.00	0.01	0.00	0.00	0.03	0.04	0.01	0.02	0.01	0.01	0.01	0.02	0.00	0.01	0.04	0.05	0.00	0.00	0.00	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.00	0.00	0.00	0.01	0.00	0.01
GBP1	0.01	0.02	0.03	0.06	0.01	0.01	0.04	0.08	0.04	0.09	0.02	0.04	0.08	0.17	0.04	0.07	0.02	0.04	0.01	0.01	0.03	0.05	0.05	0.10	0.04	0.08	0.02	0.04	0.02	0.04	0.00	0.01	0.04	0.09	0.01	0.02	0.01	0.02	0.02	0.03	0.02	0.03	0.01	0.02	0.01	0.02	0.01	0.02	0.00	0.00
LAP3	0.02	0.02	0.04	0.04	0.02	0.02	0.09	0.09	0.06	0.06	0.07	0.07	0.05	0.05	0.01	0.01	0.03	0.03	0.03	0.03	0.08	0.08	0.10	0.10	0.07	0.07	0.02	0.02	0.04	0.04	0.02	0.02	0.05	0.05	0.01	0.01	0.03	0.03	0.03	0.03	0.02	0.02	0.02	0.02	0.02	0.02	0.00	0.00	0.01	0.01
SOX18	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.02	0.07	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ELK3	0.01	0.01	0.01	0.02	0.00	0.00	0.01	0.02	0.01	0.03	0.05	0.10	0.00	0.00	0.00	0.00	0.00	0.01	0.00	0.00	0.00	0.01	0.01	0.01	0.01	0.01	0.00	0.01	0.01	0.01	0.00	0.01	0.01	0.01	0.01	0.01	0.01	0.02	0.01	0.02	0.00	0.01	0.00	0.01	0.00	0.01	0.00	0.00	0.00	0.01
TPT1	0.56	0.77	0.52	0.71	0.47	0.64	0.49	0.68	0.49	0.67	0.51	0.70	0.27	0.37	0.49	0.67	0.58	0.80	0.55	0.75	0.54	0.75	0.52	0.72	0.57	0.78	0.48	0.66	0.50	0.69	0.43	0.59	0.52	0.72	0.61	0.83	0.53	0.73	0.54	0.75	0.52	0.72	0.57	0.78	0.50	0.69	0.20	0.27	0.32	0.44
COL16A1	0.00	0.00	0.02	0.07	0.00	0.01	0.00	0.00	0.01	0.02	0.00	0.00	0.00	0.00	0.00	0.00	0.01	0.02	0.00	0.01	0.00	0.00	0.00	0.00	0.00	0.00	0.01	0.04	0.01	0.02	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
FMOD	0.00	0.00	0.02	0.04	0.01	0.01	0.00	0.00	0.01	0.02	0.00	0.01	0.00	0.00	0.00	0.00	0.00	0.00	0.01	0.01	0.00	0.00	0.00	0.00	0.00	0.00	0.01	0.02	0.01	0.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
CD36	0.00	0.00	0.01	0.01	0.00	0.00	0.02	0.02	0.03	0.04	0.07	0.09	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.01	0.02	0.02	0.02	0.03	0.03	0.00	0.00	0.06	0.07	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
CCNI	0.12	0.15	0.11	0.13	0.11	0.13	0.11	0.13	0.10	0.12	0.10	0.12	0.04	0.05	0.06	0.08	0.14	0.18	0.13	0.17	0.12	0.16	0.09	0.12	0.12	0.15	0.15	0.18	0.10	0.13	0.06	0.07	0.13	0.16	0.11	0.14	0.13	0.17	0.12	0.16	0.11	0.14	0.10	0.12	0.08	0.10	0.03	0.04	0.07	0.09
CIRBP	0.15	0.15	0.17	0.17	0.12	0.13	0.09	0.09	0.13	0.13	0.13	0.14	0.03	0.03	0.06	0.07	0.20	0.20	0.18	0.19	0.13	0.13	0.09	0.09	0.10	0.11	0.23	0.23	0.15	0.16	0.09	0.09	0.13	0.13	0.13	0.13	0.17	0.17	0.16	0.16	0.13	0.13	0.13	0.13	0.13	0.13	0.02	0.02	0.08	0.08
PDPN	0.00	0.00	0.02	0.04	0.00	0.00	0.00	0.01	0.01	0.02	0.01	0.02	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.01	0.03	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
LAT2	0.01	0.02	0.00	0.00	0.00	0.00	0.02	0.02	0.00	0.00	0.00	0.00	0.03	0.03	0.03	0.03	0.00	0.00	0.00	0.00	0.01	0.01	0.01	0.02	0.01	0.02	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.02	0.02	0.01	0.01	0.02	0.02	0.02	0.03
CNRIP1	0.00	0.00	0.00	0.01	0.00	0.00	0.00	0.00	0.00	0.01	0.01	0.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.01	0.00	0.00	0.00	0.00	0.00	0.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
HLA-DOA	0.02	0.01	0.00	0.00	0.00	0.00	0.01	0.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.02	0.01	0.03	0.02	0.01	0.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ANXA11	0.03	0.02	0.04	0.03	0.03	0.03	0.05	0.04	0.05	0.05	0.04	0.03	0.04	0.04	0.03	0.03	0.04	0.04	0.05	0.04	0.05	0.05	0.05	0.04	0.04	0.04	0.04	0.03	0.06	0.05	0.01	0.01	0.06	0.05	0.03	0.03	0.04	0.04	0.05	0.04	0.05	0.04	0.03	0.03	0.03	0.03	0.05	0.04	0.07	0.06
C1QTNF1	0.00	0.00	0.00	0.01	0.00	0.00	0.00	0.00	0.01	0.03	0.01	0.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.03	0.07	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACSL4	0.00	0.00	0.00	0.01	0.00	0.00	0.01	0.02	0.01	0.01	0.00	0.01	0.01	0.02	0.01	0.03	0.00	0.00	0.00	0.00	0.01	0.01	0.01	0.02	0.01	0.02	0.00	0.01	0.00	0.01	0.00	0.00	0.00	0.01	0.00	0.00	0.01	0.01	0.01	0.01	0.00	0.01	0.00	0.00	0.00	0.00	0.01	0.02	0.01	0.01
COMP	0.00	0.00	0.05	0.05	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.01	0.01	0.01	0.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.01	0.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.01	0.01	0.01	0.01
IL6ST	0.01	0.01	0.03	0.06	0.03	0.05	0.01	0.02	0.03	0.06	0.05	0.08	0.00	0.00	0.00	0.01	0.02	0.04	0.06	0.11	0.02	0.03	0.02	0.03	0.01	0.02	0.02	0.04	0.03	0.05	0.01	0.01	0.01	0.02	0.02	0.03	0.05	0.08	0.03	0.05	0.01	0.02	0.01	0.02	0.00	0.01	0.00	0.00	0.00	0.00
ID1	0.00	0.00	0.02	0.04	0.01	0.01	0.00	0.01	0.02	0.04	0.06	0.12	0.00	0.00	0.00	0.00	0.01	0.01	0.01	0.01	0.00	0.01	0.00	0.00	0.01	0.01	0.02	0.04	0.02	0.04	0.00	0.00	0.00	0.01	0.00	0.01	0.00	0.01	0.00	0.00	0.00	0.01	0.01	0.01	0.00	0.01	0.00	0.00	0.00	0.00
ITM2A	0.01	0.01	0.05	0.09	0.00	0.00	0.00	0.00	0.00	0.01	0.05	0.09	0.00	0.00	0.00	0.00	0.00	0.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.03	0.06	0.00	0.00	0.01	0.01	0.05	0.08	0.04	0.06	0.09	0.15	0.04	0.07	0.05	0.08	0.02	0.04	0.02	0.03	0.00	0.00	0.00	0.00
VASP	0.02	0.03	0.01	0.02	0.02	0.03	0.04	0.06	0.03	0.05	0.02	0.04	0.02	0.04	0.03	0.05	0.02	0.03	0.02	0.04	0.03	0.05	0.04	0.06	0.05	0.08	0.02	0.03	0.02	0.04	0.00	0.01	0.02	0.04	0.01	0.02	0.02	0.03	0.02	0.03	0.02	0.03	0.02	0.03	0.02	0.04	0.02	0.04	0.02	0.03
